LOAD_TYPE,OPR_DT,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24,HE25,date,
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20482,19741,19409,19415,20217,22105,24139,25285,26128,26890,27490,27627,27693,27813,27477,27160,26772,26232,26096,28055,27244,25574,23587,21596,,3/29/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20627,19898,19582,19687,20584,22753,25422,26355,26887,27110,27152,26952,26715,26611,26170,25803,25363,24962,25535,27370,26616,25227,23707,21836,,3/30/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20842,20136,19813,19966,20840,23125,26053,26859,27102,27358,27382,27287,27013,26918,26493,26076,25715,25511,26434,28497,27694,25765,23546,21606,,3/31/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21200,20517,20114,19983,20273,21083,21079,22016,23027,23557,23815,23755,23526,23324,23057,22973,22995,23164,23622,26001,25643,24429,23166,21420,,4/1/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20737,19919,19507,19515,20340,22317,23772,25280,26390,27274,27780,28027,27987,27929,27517,27218,26852,26678,26830,28873,27987,26057,23555,21834,,4/2/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21061,20370,20119,20190,21129,23133,24661,25974,26712,27241,27471,27364,27327,27260,26710,26198,25867,25657,25792,28181,27862,26050,23541,21753,,4/3/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20509,19780,19327,18953,19150,19870,19828,21091,22408,23424,24130,24490,24628,24669,24709,24878,25007,25068,25140,26808,26620,25143,23149,21411,,4/4/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20115,19611,19377,19438,20269,22217,24458,25667,26346,26905,27277,27504,27627,27610,27360,27131,26854,26573,26681,28860,28203,26240,23536,21439,,4/5/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21102,20344,20116,20087,20874,22891,24602,25884,26687,27069,27284,27151,27009,26777,26237,25928,25602,25330,25566,27653,27187,25808,24313,22387,,4/6/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20698,20171,19810,19628,20419,22380,23895,25286,26212,26730,27279,27467,27206,27410,27071,26781,26402,25932,25662,27413,27090,25641,23531,21691,,4/7/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20667,19849,19540,19572,20079,22055,23899,26068,28152,30113,31867,33219,34284,35495,36378,37072,37217,36479,35043,35385,34272,31106,27303,24655,,4/8/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20364,19693,19358,19389,20173,22223,24514,25849,26599,27271,27571,27700,27804,27614,27267,26820,26559,26528,27141,28995,28177,26231,23828,21713,,4/9/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20175,19519,18976,18525,18618,19052,18959,20131,21629,22874,24006,24873,25405,26027,26655,27278,27956,28259,28155,29472,29188,26997,24476,22058,,4/10/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21146,20439,20114,20195,21087,23293,24861,26192,26706,27277,27316,27150,27096,26750,26317,25836,25474,25515,25858,28387,28165,26273,23795,21869,,4/11/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20314,19690,19313,19191,19378,20046,20115,20985,22013,22651,23139,23304,23358,23258,23275,23300,23558,23956,24469,26899,26443,24536,22654,20715,,4/12/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20531,19966,19636,19641,20448,22420,24236,25381,26417,27115,27538,27581,27419,27297,26800,26557,26152,25952,26171,28398,27839,25909,23461,21883,,4/13/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20792,19960,19573,19522,20257,21891,23477,24654,25690,26381,26704,26619,26254,25913,25509,25109,24797,24638,24862,26903,26496,25110,23023,21510,,4/14/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,19632,19191,18945,19040,19899,21940,23623,25119,26170,27261,27941,28287,28523,28772,28649,28435,28132,27643,27276,29254,28347,26220,24066,21828,,4/15/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20599,20080,19690,19801,20525,22497,24296,25548,26312,27000,27629,27663,27520,27463,27206,26693,26472,26345,26691,28356,27693,26048,23402,21798,,4/16/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,19744,19054,18648,18475,18636,19080,19071,19790,20723,21304,21552,21636,21571,21377,21220,21057,21027,21218,21792,24511,24660,23284,21456,20015,,4/17/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,19092,18675,18425,18572,19362,21268,22894,24551,25693,26646,27199,27545,27713,27939,27619,27115,26579,26335,26334,28495,27907,25828,23251,21493,,4/18/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20575,19869,19599,19572,20435,22121,23725,25319,26331,26979,27258,27419,27394,27213,26757,26191,26035,25937,26254,28455,27999,26165,23656,21901,,4/19/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20350,19518,19107,18957,19201,19901,20056,21039,22331,23113,23438,23424,23198,22877,22670,22486,22507,22707,23303,25528,25373,24179,22435,20863,,4/20/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21158,20369,20173,20158,20639,22428,24038,25473,26401,27097,27467,27485,27460,27324,26903,26514,26026,25515,25401,27126,27112,25591,23861,21843,,4/21/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20743,20152,19998,20128,20646,22745,24438,25692,26341,26884,27276,27337,27354,27356,27166,26817,26526,26117,26016,27928,28069,26222,23809,22042,,4/22/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21174,20383,19848,19824,19939,20387,20248,21592,23207,24432,25056,25248,25377,25104,24626,24461,24418,24542,24760,26174,26040,24867,23278,21763,,4/23/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22812,21664,21189,21095,21464,23090,24866,26733,28229,29586,30876,31597,32243,32870,33251,32906,32349,31503,30324,31336,30485,27938,24873,22534,,4/24/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20691,19839,19469,19470,19665,20182,20043,21146,22399,23294,23625,23705,23613,23414,23164,22986,22943,23051,23233,25274,25546,24323,22669,21056,,4/25/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20069,19367,18944,18898,19050,19267,19230,20342,21489,22362,22922,23179,23192,23099,23085,23089,23281,23646,23994,26162,26454,24725,22595,20643,,4/26/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21506,20709,20241,20377,20959,22491,24612,26399,27899,29287,30211,30705,31325,31876,32125,32103,31918,31263,30513,30876,30952,28716,25631,23299,,4/27/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20585,19930,19510,19585,20434,22118,24224,25920,27273,28260,29055,29217,29636,29688,29386,29082,28822,28459,28160,29632,29207,27218,24691,22877,,4/28/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21613,20283,20066,20118,20162,20186,20418,21844,22760,23853,24598,25157,25549,25969,26411,26757,27170,27234,26961,27833,28487,26680,24058,21843,,4/29/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22947,21814,21270,21119,21569,23410,25302,27169,29154,31017,32724,34109,35248,36570,37438,38019,37925,36845,35054,35210,33787,30724,27047,24493,,4/30/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,19561,18966,18994,19082,19819,21911,23871,25539,26561,27396,27574,27540,27441,27235,26988,26685,26277,26103,26274,28216,28137,26196,23396,21455,,5/1/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20973,20225,20066,20064,20834,22707,24258,25631,26593,27275,27722,27885,28025,28197,27983,27748,27469,27055,26739,28502,28408,26296,23979,22257,,5/2/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20653,20038,19792,19953,20468,22419,24442,25698,26515,27183,27502,27538,27426,27251,26919,26567,26293,25957,25924,27981,27870,26001,23767,21792,,5/3/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21968,21238,20557,20278,20879,21096,21354,22549,24206,24993,25823,26307,26736,27066,27192,27368,27627,27335,26762,27281,27723,26306,24390,22537,,5/4/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21379,20614,20249,20219,20792,22744,24488,26026,27148,28141,28474,28697,28797,28904,28749,28432,28168,26910,27054,28897,28550,26560,24000,22199,,5/5/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20960,20255,20056,19934,20440,22243,23809,25312,26489,27528,28308,28463,28510,28342,27962,27611,27295,27072,27004,28220,27621,26065,24247,22364,,5/6/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22030,21445,20974,21188,21639,22630,24923,26923,28411,29673,30737,31369,31943,32825,33229,33355,33068,32147,30898,31114,31204,28796,25927,23509,,5/7/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20470,19616,19142,19238,19491,19833,19638,20695,22163,22907,23737,24136,24345,24374,24433,24507,24678,24937,25026,26805,27124,25395,23152,21144,,5/8/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21510,20773,20317,20336,21181,22916,24572,26203,27622,28689,29535,29873,30050,30288,30314,30123,29984,29067,28426,29599,29928,27761,25212,22933,,5/9/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22029,21050,20898,20812,21206,22442,24490,26456,28122,29269,30317,30809,31372,31995,32248,32204,31542,30607,29473,29629,29776,28088,25621,23450,,5/10/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20754,20047,20072,20121,20602,22232,24236,25658,27063,28116,29104,29571,30149,30647,30720,30762,30391,29790,29010,29506,29671,27683,24809,23306,,5/11/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21877,21073,20885,20919,21420,22806,24700,26467,27897,29275,30203,30709,31252,31687,31923,31986,31744,30931,30059,30477,30802,28569,25676,23223,,5/12/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22951,22106,21451,20973,20902,20583,21154,22790,24807,26480,27963,29569,31176,32506,33582,34326,34691,34514,33686,33033,32910,30367,26907,24138,,5/13/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22614,21703,21541,21704,22031,23779,25963,27468,28755,29848,30955,31807,32711,33613,34180,34323,34285,33575,32541,32306,32337,30261,27179,24712,,5/14/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23193,22515,22238,21764,22417,23740,25907,27526,29174,30239,31254,31890,32788,33636,34161,34445,34127,33113,31991,31748,31731,29682,26700,24764,,5/15/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21988,21325,20912,20966,21369,22835,24161,25846,27113,28236,29000,29426,29829,30393,30301,30332,30071,29363,28621,29337,29839,27602,24867,22867,,5/16/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21691,20791,20551,20907,21194,22241,24305,26103,27686,28940,30145,30836,31397,32196,32420,32630,32340,31365,30128,30119,30247,28643,26137,23868,,5/17/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21794,20939,20546,20324,20264,20070,20299,20813,21720,22760,23471,23797,24144,24162,24357,24529,24735,24825,24675,25177,26170,25297,23514,22056,,5/18/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23347,22379,21771,22087,22749,23598,25649,27734,29119,29936,30556,30735,30848,31025,31147,30697,30353,29605,29118,29264,29601,28368,26017,24316,,5/19/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21849,21022,20577,20628,21283,22865,24500,25658,26896,27944,28638,28908,29243,29685,29570,29416,29146,28756,28124,29035,29365,27208,24435,22568,,5/20/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23030,21989,21534,21419,22048,23583,25712,27447,29025,30422,31544,32292,33125,33850,34263,34455,34065,33147,31902,31598,31713,29609,26371,23766,,5/21/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23226,22324,21825,21772,22334,23389,25484,26808,28060,29238,29911,30210,30495,30897,31054,31058,30795,30050,29032,28857,29372,27809,25576,24086,,5/22/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20985,20512,20039,19869,19956,20005,20171,20978,22535,23830,24587,24877,25087,25389,25642,25936,26283,26412,26213,26722,27778,26347,23878,21836,,5/23/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21569,20720,20541,20586,21019,22557,24558,26508,27777,28744,29612,30086,30686,31457,31786,32061,31994,31411,30759,30746,31350,29466,26394,24050,,5/24/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22254,21445,20828,20439,20658,21022,21628,23278,24530,26225,27713,28969,29897,30936,31776,32562,32751,32457,31660,31315,31282,29326,26828,24396,,5/25/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23010,21964,21347,21646,22320,23849,26069,27836,29652,31319,32927,34048,34992,35738,36071,36219,35714,34503,32983,32674,32581,29953,26592,24479,,5/26/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22528,21483,21299,21297,21804,23147,25340,27349,28614,29957,31054,31587,32277,32977,33396,33671,33456,32679,31533,31387,31579,29358,26104,23898,,5/27/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22450,21498,21020,21256,21866,23174,25304,26744,28286,29650,30664,30954,31432,32033,32383,32606,32340,31506,30445,30310,30976,29049,25757,23590,,5/28/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22749,21773,21171,20912,21024,21093,21515,22922,24021,24919,25683,26056,26178,26108,26146,26335,26391,26321,25917,26142,26924,25978,24143,22661,,5/29/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22665,21748,21636,21405,21502,21578,22347,23882,25045,26084,26192,26435,26569,26676,26692,26820,26796,26772,26498,27008,27738,26781,24832,22945,,5/30/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22540,21725,21304,21259,21971,23134,24925,26285,27485,28417,29012,29038,29279,29501,29488,29261,28980,28414,27909,28111,29165,27496,25133,23346,,5/31/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22186,21309,20765,20502,20661,20578,20797,22308,23611,24780,25204,25207,25278,24988,24912,24792,24811,24790,24681,25306,26644,25819,24036,22164,,6/1/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21940,21144,21053,21090,21357,22561,24640,26120,27137,27988,28672,28662,28709,28966,29034,28732,28415,27798,27534,28117,29482,28183,25567,23315,,6/2/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22124,21599,21144,21118,21793,22712,24897,26753,27865,28506,28752,28784,28882,28997,28946,28733,28397,27867,27640,28060,29237,27705,25251,23097,,6/3/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21777,20892,20510,20512,21239,22471,24862,26533,27635,28260,28764,28710,28814,28950,28717,28459,28179,27583,27382,28014,29363,27712,25329,23290,,6/4/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21789,21057,20523,20201,20459,20493,21201,22731,24048,25034,25409,25555,25487,25453,25325,25313,25194,25221,24935,25530,26734,26137,24368,22637,,6/5/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22036,21344,20920,20942,21670,22693,24687,26988,28317,29160,29804,30063,30468,30889,30940,30835,30163,29773,29041,28938,30255,28491,25614,23268,,6/6/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22204,21710,21230,21199,21867,22961,24904,26804,28142,29181,30174,30622,30965,31444,31702,31707,31456,30790,29951,29675,30812,29593,26855,24510,,6/7/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22312,21460,20947,21035,21751,22634,24949,26615,27712,28884,29915,30341,30764,31250,31507,31484,31337,30656,29870,29870,30690,28912,25979,23686,,6/8/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20829,20654,20169,19957,20014,19403,19901,21084,22570,23459,24364,24879,25068,25261,25367,25588,25885,26177,26074,26438,27956,26445,24041,21959,,6/9/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22396,21485,20962,20980,21645,23268,25566,26824,27740,28657,29487,29550,29644,29868,29534,29340,28977,28437,28074,28417,29278,27719,25277,23227,,6/10/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21314,20427,20096,19973,20019,19696,20124,20933,22126,23066,23837,24283,24490,24545,24651,24856,25140,25270,25066,25528,27243,26089,24109,22173,,6/11/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22033,21378,20833,20551,20540,20497,20912,22148,23053,24028,24791,25359,25680,25664,25971,26381,26785,27082,26989,27548,28355,26595,24249,22657,,6/12/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21906,21132,20755,20866,21613,22742,24912,26850,28056,28816,29490,29692,29994,30414,30338,30439,30270,29688,29236,29463,30125,28427,25582,23657,,6/13/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22025,21262,20793,20790,21198,22486,24230,26000,27073,27889,28510,28563,28527,28658,28453,28079,27648,27014,26579,27157,28112,27054,25118,23199,,6/14/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22901,22260,21768,21685,22320,23205,25032,27012,28336,29923,31363,32113,32965,33855,34542,34857,34810,34042,33076,32507,33110,31529,28438,25755,,6/15/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21348,20599,20260,20360,21078,22386,24569,26182,27739,28394,29016,29231,29392,29744,29787,29612,29220,28701,28272,28401,29439,27824,25174,23145,,6/16/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21244,20684,20556,20622,21401,22533,23887,26054,27394,28445,29268,29486,29450,29200,29303,28848,28068,27663,27547,28280,29045,27848,25364,23249,,6/17/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22257,21541,21271,21291,21644,22619,24433,25785,26965,27966,28510,28544,28543,28601,28381,28022,27610,27007,26476,26788,27915,26834,24935,23279,,6/18/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24307,23159,22499,22337,22838,23309,25393,27435,29210,30931,32580,33598,34415,35029,35366,35222,34704,33475,32010,30990,31358,29885,27478,25242,,6/19/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24029,22816,22041,21617,22049,21881,22758,24594,26418,28553,30463,31977,33139,34035,35010,35848,36296,35960,35077,34184,34537,32614,29986,27153,,6/20/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25017,24296,23230,23023,23623,24243,26583,29099,31430,33618,35615,36835,37968,38862,39199,39370,39132,38164,36931,35636,35435,33200,29852,26900,,6/21/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23394,22442,21952,21909,22573,23545,25116,27298,29385,30715,31791,32332,33133,33736,34273,34749,34918,34363,33319,32073,32531,30834,27975,25548,,6/22/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21996,21374,20865,20523,20578,20281,20648,21628,23140,24273,24817,25160,25379,25583,25804,26137,26378,26492,26272,26273,27708,26696,24415,22445,,6/23/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25426,23973,23070,22451,22620,22103,22834,24289,26497,29097,31735,33697,35250,36738,38224,38807,38955,38659,37552,36008,36058,33810,30334,27160,,6/24/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25024,23935,23201,22985,23451,24414,26500,28781,30720,32651,33980,34798,35398,36431,37304,37682,37652,36471,35102,33593,33695,31669,28951,26514,,6/25/2009,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23733,22883,22160,21688,21674,21277,21701,23032,24701,26137,27307,28512,29387,30119,30782,31363,31639,31551,30678,29828,30620,28982,26566,24508,,6/26/2009,1
